id,type,name
the legal jurisdiction under which the legal entity is incorporated,Entity,the legal jurisdiction under which the legal entity is incorporated
"The shares in a stock corporation may receive a return on their investment in the form of dividends. Shares are used for voting on matters of corporate policy or to elect directors, at the corporation's annual meeting and at other meetings of the corporation.",Entity,"The shares in a stock corporation may receive a return on their investment in the form of dividends. Shares are used for voting on matters of corporate policy or to elect directors, at the corporation's annual meeting and at other meetings of the corporation."
MIT,Entity,MIT
incorporation guarantee,Entity,incorporation guarantee
ForProfitCorporation,Entity,ForProfitCorporation
not-for-profit corporation,Entity,not-for-profit corporation
"This ontology defines the basic mechanisms that establish legal personhood for judicial or artificial persons, specifically those that are corporate bodies, including bodies incorporated by equity, by guarantee, and by agreement.",Entity,"This ontology defines the basic mechanisms that establish legal personhood for judicial or artificial persons, specifically those that are corporate bodies, including bodies incorporated by equity, by guarantee, and by agreement."
N6ff2bbc2485c4bdd86a3369c17d4047f,Entity,N6ff2bbc2485c4bdd86a3369c17d4047f
Constitution,Entity,Constitution
IncorporationGuarantee,Entity,IncorporationGuarantee
guarantee that is part of the financial basis by which some legal entity is incorporated,Entity,guarantee that is part of the financial basis by which some legal entity is incorporated
InstrumentOfIncorporation,Entity,InstrumentOfIncorporation
ProfitObjective,Entity,ProfitObjective
is incorporated in,Entity,is incorporated in
"Copyright (c) 2013-2023 EDM Council, Inc.",Entity,"Copyright (c) 2013-2023 EDM Council, Inc."
owl#ObjectProperty,Entity,owl#ObjectProperty
the instrument by which an entity is incorporated,Entity,the instrument by which an entity is incorporated
"not-for-profit corporation set up under specific state legislation, typically to provide some social benefit, without an obligation to maximize shareholder return",Entity,"not-for-profit corporation set up under specific state legislation, typically to provide some social benefit, without an obligation to maximize shareholder return"
"corporation whose objective is to make money, i.e., to ensure realization of a financial benefit such that the amount of revenue gained from a business activity exceeds the expenses, costs and taxes needed to sustain that activity",Entity,"corporation whose objective is to make money, i.e., to ensure realization of a financial benefit such that the amount of revenue gained from a business activity exceeds the expenses, costs and taxes needed to sustain that activity"
NotForProfitCorporation,Entity,NotForProfitCorporation
N755df6bbb43142e5a31b088d7df94515,Entity,N755df6bbb43142e5a31b088d7df94515
Nf36ede6b45e341b99f6827604a09fabe,Entity,Nf36ede6b45e341b99f6827604a09fabe
re39.pdf,Entity,re39.pdf
It is the laws of this jurisdiction that cause and allow the legal entity to exist and to incur debt and be sued at law as a legal entity.,Entity,It is the laws of this jurisdiction that cause and allow the legal entity to exist and to incur debt and be sued at law as a legal entity.
hasLegalName,Entity,hasLegalName
CorporateBodies.rdf version of this ontology was modified to eliminate a now duplicate and overly constrained restriction on isDomiciledIn.,Entity,CorporateBodies.rdf version of this ontology was modified to eliminate a now duplicate and overly constrained restriction on isDomiciledIn.
N654570d9076f4a1db3428ec1f9cbf6e2,Entity,N654570d9076f4a1db3428ec1f9cbf6e2
stock corporation,Entity,stock corporation
"A not-for-profit corporation is formed by incorporators, and has a board of directors and officers, but no shareholders. These incorporators, directors and officers may not receive a distribution of (any money from) profits, but officers and management may be paid reasonable salaries for services to the corporation.",Entity,"A not-for-profit corporation is formed by incorporators, and has a board of directors and officers, but no shareholders. These incorporators, directors and officers may not receive a distribution of (any money from) profits, but officers and management may be paid reasonable salaries for services to the corporation."
Release,Entity,Release
,Entity,
N69d9fcdf045842de862c346a437bb17e,Entity,N69d9fcdf045842de862c346a437bb17e
LegalEntity,Entity,LegalEntity
common interest development corporation,Entity,common interest development corporation
CorporateBodies.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,Entity,CorporateBodies.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.
Corporate Bodies Ontology,Entity,Corporate Bodies Ontology
OECD-Corporate-Governance-Factbook.pdf,Entity,OECD-Corporate-Governance-Factbook.pdf
body corporate,Entity,body corporate
MonetaryAmount,Entity,MonetaryAmount
N5a54d4b31d684e3ca8ef3ff60623a87e,Entity,N5a54d4b31d684e3ca8ef3ff60623a87e
Jurisdiction,Entity,Jurisdiction
BenefitCorporation,Entity,BenefitCorporation
is constituted by,Entity,is constituted by
CorporateBodies.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.,Entity,CorporateBodies.rdf version of this ontology was modified per the issue resolutions identified in the FIBO BE 1.0 FTF report.
NotForProfitOrganization,Entity,NotForProfitOrganization
"A corporation is managed by or under the direction of a board of directors, which generally determines corporate policy. Officers manage the day-to-day affairs of the corporation.",Entity,"A corporation is managed by or under the direction of a board of directors, which generally determines corporate policy. Officers manage the day-to-day affairs of the corporation."
isGovernedBy,Entity,isGovernedBy
memorandum and articles of association by which some legal entity is established,Entity,memorandum and articles of association by which some legal entity is established
"formal organization that is a legal entity (artificial person) distinct from its owners, created under the jurisdiction of the laws of a state or nation",Entity,"formal organization that is a legal entity (artificial person) distinct from its owners, created under the jurisdiction of the laws of a state or nation"
"corporation approved by its jurisdictional oversight and tax authorities as operating for educational, charitable, social, religious, civic or humanitarian purposes",Entity,"corporation approved by its jurisdictional oversight and tax authorities as operating for educational, charitable, social, religious, civic or humanitarian purposes"
owl#Class,Entity,owl#Class
CorporateBodies.rdf version of this ontology was modified to revise a dead link.,Entity,CorporateBodies.rdf version of this ontology was modified to revise a dead link.
benefit corporation,Entity,benefit corporation
"A corporation has three distinguishing characteristics: (1) separation of ownership from management and general liability, i.e., its liability to creditors is limited to its resources, unlike some partnerships and sole proprietorships, (2) the ability to negotiate contracts and own property, and (3) transferable ownership, irrespective of changes in membership or the lifetimes of its stockholders.",Entity,"A corporation has three distinguishing characteristics: (1) separation of ownership from management and general liability, i.e., its liability to creditors is limited to its resources, unlike some partnerships and sole proprietorships, (2) the ability to negotiate contracts and own property, and (3) transferable ownership, irrespective of changes in membership or the lifetimes of its stockholders."
"Copyright (c) 2013-2023 Object Management Group, Inc.",Entity,"Copyright (c) 2013-2023 Object Management Group, Inc."
isProvidedBy,Entity,isProvidedBy
0,Entity,0
CorporateBodies.rdf version of this ontology was modified to reflect the move of hasObjective to FND to enable higher level reuse and eliminate deprecated elements.,Entity,CorporateBodies.rdf version of this ontology was modified to reflect the move of hasObjective to FND to enable higher level reuse and eliminate deprecated elements.
non-profit corporation,Entity,non-profit corporation
isIncorporatedIn,Entity,isIncorporatedIn
owl#Ontology,Entity,owl#Ontology
for profit corporation,Entity,for profit corporation
isOrganizedIn,Entity,isOrganizedIn
N64ae368640b74c489a3a51f22cb86ff4,Entity,N64ae368640b74c489a3a51f22cb86ff4
StockCorporation,Entity,StockCorporation
"CorporateBodies.rdf version of this ontology was modified to eliminate 'body incorporated with guarantee', it's child, and 'body incorporated by agreement', which either don't exist or duplicate other kinds of organizations, such as private companies with limited liability.",Entity,"CorporateBodies.rdf version of this ontology was modified to eliminate 'body incorporated with guarantee', it's child, and 'body incorporated by agreement', which either don't exist or duplicate other kinds of organizations, such as private companies with limited liability."
