source_id,target_id,relationship
BarbadianEntity,GovernmentOfBarbados,isRepresentedBy
GrenadianEntity,soverign state and polity that is Grenada,core#definition
GovernmentOfBarbados,JurisdictionOfBarbados,hasJurisdiction
JurisdictionOfBermuda,"jurisdiction of the judiciary of Bermuda, including the Magistrates' Court, Supreme Court, Court of Appeal, and Judicial Committee of the Privy Council (JCPC), which is the highest court of appeal for certain British territories, some Commonwealth countries and a few UK bodies",core#definition
JurisdictionOfCuba,Cuba,hasReach
GovernmentOfTheCommonwealthOfTheBahamas,Government of the Commonwealth of the Bahamas,rdf-schema#label
JurisdictionOfTheRepublicOfTrinidadAndTobago,GovernmentOfTheRepublicOfTrinidadAndTobago,isJurisdictionOf
BermudanEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfJamaica,Jamaica,governs
GovernmentOfTheRepublicOfTrinidadAndTobago,Government of the Republic of Trinidad and Tobago,rdf-schema#label
JurisdictionOfAntiguaAndBarbuda,AntiguaAndBarbuda,hasReach
CaymanIslandsEntity,GovernmentOfTheCaymanIslands,isRepresentedBy
JurisdictionOfDominica,Dominica,hasReach
BarbadianEntity,sovereign state and polity that is Barbados,core#definition
GovernmentOfSaintVincentAndTheGrenadines,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfTrinidadAndTobago,TrinidadAndTobago,governs
JamaicanEntity,Jamaican entity,rdf-schema#label
,The initial version of this ontology reflects the highest national or regional level (for British Commonwealth members) only.,core#scopeNote
SaintKittsAndNevisEntity,soverign state and polity that is the Federation of Saint Christopher and Nevis,core#definition
JurisdictionOfGrenada,"jurisdiction of the judiciary of Grenada, which is part of the Eastern Caribbean States Supreme Court with an associate judge residing in Grenada",core#definition
,CaribbeanGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
GovernmentOfTheFederationOfSaintChristopherAndNevis,NationalGovernment,22-rdf-syntax-ns#type
HaitianEntity,GovernmentOfTheRepublicOfHaiti,isRepresentedBy
GovernmentOfBermuda,RegionalGovernment,22-rdf-syntax-ns#type
GovernmentOfJamaica,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfHaiti,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfSaintLucia,SaintLucia,governs
AntiguaAndBarbudaEntity,SovereignState,22-rdf-syntax-ns#type
CubanEntity,Cuba,hasFullSovereigntyOver
GovernmentOfBarbados,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfBarbados,Barbados,governs
AntiguaAndBarbudaEntity,GovernmentOfAntiguaAndBarbuda,isRepresentedBy
GovernmentOfTheCommonwealthOfDominica,Dominica,governs
SaintLucianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfBarbados,"unitary parliamentary constitutional monarchy, modeled on the British Westminster system, with the Queen of Barbados (Elizabeth II) as head of state, represented locally by a governor-general",core#definition
HaitianEntity,soverign state and polity that is Haiti,core#definition
SaintLucianEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheFederationOfSaintChristopherAndNevis,JurisdictionOfTheFederationOfSaintChristopherAndNevis,hasJurisdiction
GovernmentOfAntiguaAndBarbuda,"unitary parliamentary constitutional monarchy, with the queen (Elizabeth II) as head of state represented locally by a governor-general",core#definition
JurisdictionOfBarbados,Barbados,hasReach
DominicaEntity,GovernmentOfTheCommonwealthOfDominica,isRepresentedBy
GovernmentOfAntiguaAndBarbuda,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfBermuda,,rdf-schema#seeAlso
DominicaEntity,soverign state and polity that is Dominica,core#definition
JurisdictionOfAntiguaAndBarbuda,GovernmentOfAntiguaAndBarbuda,isJurisdictionOf
JurisdictionOfHaiti,Haiti,hasReach
JurisdictionOfTheFederationOfSaintChristopherAndNevis,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheCommonwealthOfDominica,"unitary parliamentary democracy that is an independent republic and member of the Commonwealth of Nations, one of few republics in the Caribbean",core#definition
JurisdictionOfJamaica,Jamaica,hasReach
JurisdictionOfTheRepublicOfTrinidadAndTobago,jurisdiction of the Republic of Trinidad and Tobago,rdf-schema#label
,,owl#imports
GovernmentOfGrenada,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfGrenada,JurisdictionOfGrenada,hasJurisdiction
JurisdictionOfTheDominicanRepublic,"jurisdiction of the judiciary of the Dominican Republic, whose highest court is the Supreme Court of Justice, composed of 16 judges appointed by the National Council of Magistrates, an entity created by the constitutional reform of 1994 to ensure the independence of the Judicial Branch",core#definition
GovernmentOfTheRepublicOfCuba,Cuba,governs
GovernmentOfGrenada,Government of Grenada,rdf-schema#label
SaintVincentianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheCommonwealthOfTheBahamas,GovernmentOfTheCommonwealthOfTheBahamas,isJurisdictionOf
GovernmentOfTheDominicanRepublic,"unitary presidential republic that occupies the eastern five-eighths of the island of Hispaniola in the Greater Antilles archipelago, which it shares with Haiti",core#definition
GovernmentOfBermuda,Bermuda,governs
DominicanRepublicEntity,Dominican Republic entity,rdf-schema#label
JurisdictionOfDominica,Jurisdiction,22-rdf-syntax-ns#type
,"CaribbeanGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to use the Commons Ontology Library (Commons) rather than the OMG's Languages, Countries and Codes (LCC) and to eliminate redundancies in FIBO as appropriate.",core#changeNote
JamaicanEntity,GovernmentOfJamaica,isRepresentedBy
BahamianEntity,sovereign state and polity that is The Bahamas,core#definition
JurisdictionOfGrenada,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfCuba,JurisdictionOfCuba,hasJurisdiction
JurisdictionOfSaintVincentAndTheGrenadines,jurisdiction of the Federation of Saint Vincent and the Grenadines,rdf-schema#label
GovernmentOfTheFederationOfSaintChristopherAndNevis,Government of the Federation of Saint Christopher and Nevis,rdf-schema#label
,,owl#versionIRI
JurisdictionOfTheFederationOfSaintChristopherAndNevis,Jurisdiction,22-rdf-syntax-ns#type
,This ontology provides the set of basic government-level entities and jurisdictions for independent countries and British Commonwealth regional sovereignties identified as part of the Caribbean in the U.N. M49 classification.,abstract
JamaicanEntity,SovereignState,22-rdf-syntax-ns#type
BarbadianEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheCommonwealthOfDominica,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfCuba,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfBarbados,owl#NamedIndividual,22-rdf-syntax-ns#type
,owl#Ontology,22-rdf-syntax-ns#type
SaintLucianEntity,Saint Lucian entity,rdf-schema#label
AntiguaAndBarbudaEntity,"sovereign state and polity that consists of two major islands, Antigua and Barbuda (separated by 39 miles), and a number of smaller islands in the middle of the Leeward Islands, that is part of the Lesser Antilles",core#definition
GovernmentOfTheRepublicOfTrinidadAndTobago,"unitary parliamentary constitutional republic with a two-party system and a bicameral parliamentary system based on the Westminster System, that is the southernmost island country in the Caribbean",core#definition
DominicaEntity,Dominica,hasFullSovereigntyOver
SaintKittsAndNevisEntity,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheDominicanRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheCaymanIslands,JurisdictionOfTheCaymanIslands,hasJurisdiction
GovernmentOfSaintVincentAndTheGrenadines,JurisdictionOfSaintVincentAndTheGrenadines,hasJurisdiction
GovernmentOfTheCaymanIslands,Government of the Cayman Islands,rdf-schema#label
JurisdictionOfSaintLucia,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfAntiguaAndBarbuda,"jurisdiction of the Eastern Caribbean Supreme Court (based in Saint Lucia; one judge of the Supreme Court is a resident of the islands and presides over the High Court of Justice, including the Judicial Committee of the Privy Council (JCPC), which is the highest court of appeal for certain British territories, some Commonwealth countries and a few UK bodies",core#definition
GovernmentOfBermuda,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfJamaica,Government of Jamaica,rdf-schema#label
JurisdictionOfHaiti,jurisdiction of Haiti,rdf-schema#label
GovernmentOfAntiguaAndBarbuda,AntiguaAndBarbuda,governs
GovernmentOfJamaica,"parliamentary constitutional monarchy with legislative power vested in the bicameral Parliament of Jamaica, consisting of an appointed Senate and a directly elected House of Representatives, and an independent member of the British Commonwealth, situated in the Caribbean Sea",core#definition
GovernmentOfTheFederationOfSaintChristopherAndNevis,SaintKittsAndNevis,governs
DominicanRepublicEntity,soverign state and polity that is the Dominican Republic,core#definition
GovernmentOfBermuda,Government of Bermuda,rdf-schema#label
GovernmentOfSaintLucia,owl#NamedIndividual,22-rdf-syntax-ns#type
BermudanEntity,Bermuda,hasSharedSovereigntyOver
JurisdictionOfHaiti,owl#NamedIndividual,22-rdf-syntax-ns#type
AntiguaAndBarbudaEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfCuba,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfTrinidadAndTobago,"jurisdiction of the judiciary of Trinidad and Tobago, a hierarchical system comprising a Supreme Court of Judicature, a Magistracy and a Family Court, with final appeal on some matters decided by the Judicial Committee of the Privy Council (JCPC)",core#definition
JurisdictionOfSaintLucia,jurisdiction of the Saint Lucia,rdf-schema#label
GovernmentOfBermuda,JurisdictionOfBermuda,hasJurisdiction
JurisdictionOfCuba,jurisdiction of Cuba,rdf-schema#label
JurisdictionOfDominica,GovernmentOfTheCommonwealthOfDominica,isJurisdictionOf
DominicanRepublicEntity,DominicanRepublic,hasFullSovereigntyOver
GovernmentOfTheDominicanRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
HaitianEntity,Haiti,hasFullSovereigntyOver
GovernmentOfAntiguaAndBarbuda,JurisdictionOfAntiguaAndBarbuda,hasJurisdiction
GovernmentOfTheCommonwealthOfTheBahamas,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfTheFederationOfSaintChristopherAndNevis,"jurisdiction of the judiciary of Saint Kitts and Nevis, a mixed judicial system based on on both the civil law and English common law",core#definition
,CaribbeanGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to correct the ontology prefix and address language-specific diacritical marks.,core#changeNote
GovernmentOfGrenada,"unitary two-party parliamentary constitutional monarchy that is a Commonwealth realm with Queen Elizabeth II as head of state, represented locally by a governor-general, located in the West Indies in the Caribbean Sea at the southern end of the Grenadines island chain",core#definition
CaymanIslandsEntity,regional sovereignty and polity that is the Cayman Islands,core#definition
CaymanIslandsEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
CubanEntity,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheCaymanIslands,"jurisdiction of the judiciary of the Cayman Islands, a four-tiered judicial system is based on English common law, colonial and local statutes, including the Judicial Committee of the Privy Council (JCPC), which is the highest court of appeal for certain British territories, some Commonwealth countries and a few UK bodies",core#definition
JurisdictionOfTheCommonwealthOfTheBahamas,Bahamas,hasReach
GovernmentOfTheCaymanIslands,"parliamentary democracy with judicial, executive and legislative branches, and a British Overseas Territory, encompassing 3 islands in the western Caribbean Sea",core#definition
JurisdictionOfTheRepublicOfTrinidadAndTobago,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfHaiti,JurisdictionOfHaiti,hasJurisdiction
JurisdictionOfAntiguaAndBarbuda,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfSaintLucia,GovernmentOfSaintLucia,isJurisdictionOf
JamaicanEntity,Jamaica,hasSharedSovereigntyOver
JurisdictionOfTheFederationOfSaintChristopherAndNevis,GovernmentOfTheFederationOfSaintChristopherAndNevis,isJurisdictionOf
BermudanEntity,GovernmentOfBermuda,isRepresentedBy
JurisdictionOfTheCommonwealthOfTheBahamas,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfTrinidadAndTobago,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfBermuda,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfCuba,"unitary Marxist-Leninist, one party socialist republic that includes the island of Cuba as well as Isla de la Juventud and several minor archipelagos",core#definition
GovernmentOfSaintLucia,Government of Saint Lucia,rdf-schema#label
JurisdictionOfJamaica,GovernmentOfJamaica,isJurisdictionOf
BermudanEntity,Bermudan entity,rdf-schema#label
JurisdictionOfGrenada,jurisdiction of Grenada,rdf-schema#label
BahamianEntity,Bahamian entity,rdf-schema#label
,"Copyright (c) 2020-2023 Object Management Group, Inc.",copyright
GrenadianEntity,SovereignState,22-rdf-syntax-ns#type
GrenadianEntity,Grenada,hasSharedSovereigntyOver
SaintKittsAndNevisEntity,SaintKittsAndNevis,hasSharedSovereigntyOver
JurisdictionOfTheCaymanIslands,jurisdiction of the Cayman Islands,rdf-schema#label
GovernmentOfBermuda,parliamentary representative democratic dependency and a British island territory in the North Atlantic Ocean,core#definition
BermudanEntity,RegionalSovereignty,22-rdf-syntax-ns#type
TrinidadianAndTobagonianEntity,Trinidadian and Tobagonian entity,rdf-schema#label
GovernmentOfTheRepublicOfHaiti,Haiti,governs
CubanEntity,GovernmentOfTheRepublicOfCuba,isRepresentedBy
JurisdictionOfTheFederationOfSaintChristopherAndNevis,SaintKittsAndNevis,hasReach
,"Copyright (c) 2020-2023 EDM Council, Inc.",copyright
GovernmentOfSaintLucia,"unitary parliamentary constitutional monarchy that is a Commonwealth realm with Queen Elizabeth II as head of state, represented locally by a governor-general, located in the West Indies in the eastern Caribbean Sea on the boundary with the Atlantic Ocean",core#definition
CaymanIslandsEntity,Cayman Islands entity,rdf-schema#label
BarbadianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JamaicanEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfHaiti,GovernmentOfTheRepublicOfHaiti,isJurisdictionOf
JurisdictionOfTheCommonwealthOfTheBahamas,"jurisdiction of the judiciary of the Bahamas, a judicial system based on English common law and local statutes, including the Judicial Committee of the Privy Council (JCPC), which is the highest court of appeal for certain British territories, some Commonwealth countries and a few UK bodies, and which considered a safe jurisdiction as an International Financial Center (IFC), with a legal framework that is in compliance with the standards set by Organization for Economic Cooperation and Development (OECD)",core#definition
HaitianEntity,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfSaintVincentAndTheGrenadines,"jurisdiction of the judiciary of Saint Vincent and the Grenadines, which is divided into district courts, the Eastern Caribbean Supreme Court and the Privy Council in London being the court of last resort",core#definition
GovernmentOfTheDominicanRepublic,Government of the the Dominican Republic,rdf-schema#label
SaintKittsAndNevisEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfBermuda,Bermuda,hasReach
GovernmentOfTheCaymanIslands,CaymanIslands,governs
JurisdictionOfSaintVincentAndTheGrenadines,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheFederationOfSaintChristopherAndNevis,jurisdiction of the Federation of Saint Christopher and Nevis,rdf-schema#label
BahamianEntity,SovereignState,22-rdf-syntax-ns#type
SaintLucianEntity,SaintLucia,hasSharedSovereigntyOver
GovernmentOfTheCommonwealthOfTheBahamas,Bahamas,governs
JurisdictionOfTheRepublicOfTrinidadAndTobago,TrinidadAndTobago,hasReach
GovernmentOfTheRepublicOfTrinidadAndTobago,JurisdictionOfTheRepublicOfTrinidadAndTobago,hasJurisdiction
JurisdictionOfBermuda,GovernmentOfBermuda,isJurisdictionOf
DominicanRepublicEntity,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheCaymanIslands,Jurisdiction,22-rdf-syntax-ns#type
JamaicanEntity,soverign state and polity that is Jamaica,core#definition
JurisdictionOfHaiti,juridiction de la République d'Haïti,rdf-schema#label
SaintVincentianEntity,Saint Vincentian entity,rdf-schema#label
TrinidadianAndTobagonianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
,CaribbeanGovernmentEntitiesAndJurisdictions.rdf version of this ontology was modified to correct spelling issues.,core#changeNote
BahamianEntity,GovernmentOfTheCommonwealthOfTheBahamas,isRepresentedBy
GovernmentOfTheCaymanIslands,RegionalGovernment,22-rdf-syntax-ns#type
TrinidadianAndTobagonianEntity,TrinidadAndTobago,hasSharedSovereigntyOver
JurisdictionOfBarbados,"jurisdiction of the judiciary of Barbados, an independent branch of the Barbadian government, subject only to the Barbadian Constitution, including the Magistrates' Court, Supreme Court, and Caribbean Court of Justice",core#definition
JurisdictionOfJamaica,owl#NamedIndividual,22-rdf-syntax-ns#type
CubanEntity,Cuban entity,rdf-schema#label
GovernmentOfTheCaymanIslands,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfBarbados,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheCommonwealthOfTheBahamas,"parliamentary constitutional monarchy, with the queen of the Bahamas (Elizabeth II) as head of state represented locally by a governor-general",core#definition
JurisdictionOfAntiguaAndBarbuda,jurisdiction of Antigua and Barbuda,rdf-schema#label
TrinidadianAndTobagonianEntity,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheFederationOfSaintChristopherAndNevis,"federal parliamentary constitutional monarchy that is a Commonwealth realm with the Queen of Saint Christopher and Nevis (Queen Elizabeth II) as head of state, represented locally by a governor-general, located in the Leeward Islands chain of the Lesser Antilles",core#definition
JurisdictionOfCuba,jurisdicción de la República de Cuba,rdf-schema#label
CubanEntity,sovereign state and polity that is Cuba,core#definition
GovernmentOfSaintLucia,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfSaintVincentAndTheGrenadines,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheCommonwealthOfTheBahamas,JurisdictionOfTheCommonwealthOfTheBahamas,hasJurisdiction
JurisdictionOfSaintVincentAndTheGrenadines,Jurisdiction,22-rdf-syntax-ns#type
TrinidadianAndTobagonianEntity,GovernmentOfTheRepublicOfTrinidadAndTobago,isRepresentedBy
JurisdictionOfCuba,GovernmentOfTheRepublicOfCuba,isJurisdictionOf
GovernmentOfTheCaymanIslands,,rdf-schema#seeAlso
DominicaEntity,Dominica entity,rdf-schema#label
SaintLucianEntity,GovernmentOfSaintLucia,isRepresentedBy
CubanEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfSaintLucia,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfBarbados,Government of Barbados,rdf-schema#label
JurisdictionOfJamaica,jurisdiction of Jamaica,rdf-schema#label
GovernmentOfTheRepublicOfCuba,owl#NamedIndividual,22-rdf-syntax-ns#type
,Release,hasMaturityLevel
GovernmentOfSaintLucia,JurisdictionOfSaintLucia,hasJurisdiction
,MIT,license
JurisdictionOfCuba,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfCuba,,rdf-schema#seeAlso
GovernmentOfAntiguaAndBarbuda,NationalGovernment,22-rdf-syntax-ns#type
GrenadianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheCommonwealthOfDominica,JurisdictionOfDominica,hasJurisdiction
JurisdictionOfBarbados,jurisdiction of Barbados,rdf-schema#label
GovernmentOfSaintVincentAndTheGrenadines,SaintVincentAndTheGrenadines,governs
GovernmentOfAntiguaAndBarbuda,Government of Antigua and Barbuda,rdf-schema#label
JurisdictionOfGrenada,GovernmentOfGrenada,isJurisdictionOf
DominicaEntity,SovereignState,22-rdf-syntax-ns#type
CaymanIslandsEntity,CaymanIslands,hasSharedSovereigntyOver
SaintKittsAndNevisEntity,GovernmentOfTheFederationOfSaintChristopherAndNevis,isRepresentedBy
GovernmentOfTheRepublicOfHaiti,Gouvernement de la République d'Haïti,rdf-schema#label
HaitianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheCommonwealthOfDominica,Government of the Commonwealth of Dominica,rdf-schema#label
SaintKittsAndNevisEntity,Saint Kitts and Nevis entity,rdf-schema#label
GovernmentOfTheRepublicOfTrinidadAndTobago,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfTheCommonwealthOfTheBahamas,jurisdiction of the Commonwealth of the Bahamas,rdf-schema#label
GovernmentOfTheDominicanRepublic,JurisdictionOfTheDominicanRepublic,hasJurisdiction
SaintLucianEntity,soverign state and polity that is Saint Lucia,core#definition
JurisdictionOfSaintVincentAndTheGrenadines,GovernmentOfSaintVincentAndTheGrenadines,isJurisdictionOf
JurisdictionOfSaintVincentAndTheGrenadines,SaintVincentAndTheGrenadines,hasReach
GovernmentOfJamaica,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfHaiti,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheFederationOfSaintChristopherAndNevis,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfTrinidadAndTobago,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfHaiti,unitary semi-presidential republic located on the island of Hispaniola in the Greater Antilles archipelago,core#definition
,Caribbean Government Entities and Jurisdictions Ontology,rdf-schema#label
TrinidadianAndTobagonianEntity,soverign state and polity that is the Republic of Trinidad and Tobago,core#definition
GrenadianEntity,Grenadian entity,rdf-schema#label
JurisdictionOfDominica,"jurisdiction of the judiciary of the Commonwealth of Dominica, which is a member of the International Criminal Court, with a Bilateral Immunity Agreement of protection with the US military, as covered under Article 98",core#definition
GovernmentOfTheCommonwealthOfTheBahamas,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfAntiguaAndBarbuda,owl#NamedIndividual,22-rdf-syntax-ns#type
BahamianEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfHaiti,Government of the Republic of Haiti,rdf-schema#label
JurisdictionOfCuba,"jurisdiction of the judiciary of the Republic of Cuba, including the system of courts that interprets and applies the law in Cuba",core#definition
JurisdictionOfBermuda,owl#NamedIndividual,22-rdf-syntax-ns#type
DominicanRepublicEntity,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfCuba,Gobierno de la República de Cuba,rdf-schema#label
SaintVincentianEntity,GovernmentOfSaintVincentAndTheGrenadines,isRepresentedBy
GovernmentOfSaintVincentAndTheGrenadines,Government of Saint Vincent and the Grenadines,rdf-schema#label
SaintVincentianEntity,soverign state and polity that is Saint Vincent and the Grenadines (or simply Saint Vincent),core#definition
CaymanIslandsEntity,RegionalSovereignty,22-rdf-syntax-ns#type
JurisdictionOfGrenada,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfDominica,jurisdiction of Dominica,rdf-schema#label
JurisdictionOfTheCommonwealthOfTheBahamas,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfGrenada,Grenada,hasReach
JurisdictionOfDominica,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfGrenada,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfHaiti,"jurisdiction of the judiciary of Haiti, whose highest court is the Cour de Cassation, assisted by local and civil courts at a communal level",core#definition
HaitianEntity,Haitian entity,rdf-schema#label
JurisdictionOfSaintLucia,SaintLucia,hasReach
