source_id,target_id,relationship
JurisdictionOfTheRepublicOfAzerbaijan,Azerbaijan,hasReach
GovernmentOfTheStateOfQatar,Qatar,governs
JurisdictionOfTheRepublicOfArmenia,jurisdiction of the Republic of Armenia,rdf-schema#label
StateOfSaudiArabia,SovereignState,22-rdf-syntax-ns#type
StateOfPalestine,Palestine,hasFullSovereigntyOver
GovernmentOfTheRepublicOfArmenia,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfIraq,"federal parliamentary constitutional republic in Western Asia, bordered by Turkey to the north, Iran to the east, Kuwait to the southeast, Saudi Arabia to the south, Jordan to the southwest and Syria to the west",core#definition
StateOfOman,sovereign state and polity that is Oman,core#definition
JurisdictionOfTheSultanateOfOman,Jurisdiction,22-rdf-syntax-ns#type
StateOfAzerbaijan,Azerbaijan,hasFullSovereigntyOver
GovernmentOfTheSultanateOfOman,Government of the Sultanate of Oman,rdf-schema#label
StateOfIsrael,sovereign state and polity that is Israel,core#definition
GovernmentOfGeorgia,საქართველო,rdf-schema#label
StateOfQatar,GovernmentOfTheStateOfQatar,isRepresentedBy
JurisdictionOfTheKingdomOfBahrain,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfSyria,State of Syria,rdf-schema#label
GovernmentOfTheRepublicOfArmenia,"unitary parliamentary democratic republic in Western Asia, bordered by Turkey to the west, Georgia to the north, the Lachin corridor under a Russian peacekeeping force, and Azerbaijan to the east, and Iran and the Azerbaijani exclave of Nakhchivan to the south",core#definition
JurisdictionOfTheStateOfIsrael,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheUnitedArabEmirates,FederalGovernment,22-rdf-syntax-ns#type
StateOfOman,GovernmentOfTheSultanateOfOman,isRepresentedBy
JurisdictionOfGeorgia,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheStateOfIsrael,Israel,governs
StateOfPalestine,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfSaudiArabia,Government of the Kingdom of Saudi Arabia,rdf-schema#label
GovernmentOfTheUnitedArabEmirates,JurisdictionOfTheUnitedArabEmirates,hasJurisdiction
GovernmentOfTheSultanateOfOman,"unitary absolute monarchy located on the southeastern coast of the Arabian Peninsula in Western Asia, bordered by the United Arab Emirates to the northwest, Saudi Arabia to the west, and Yemen to the southwest, and sharing marine borders with Iran and Pakistan",core#definition
StateOfPalestine,State of Palestine,rdf-schema#label
GovernmentOfTheRepublicOfYemen,unitary presidential constitutional republic (de jure) and unitary provisional government (de facto) in Western Asia located at the southern end of the Arabian Peninsula,core#definition
StateOfCyprus,Cyprus,hasFullSovereigntyOver
GovernmentOfTheLebaneseRepublic,"unitary parliamentary confessionalist constitutional republic in Western Asia, bordered by Syria to the north and east and Israel to the south",core#definition
GovernmentOfTheKingdomOfSaudiArabia,ٱلْمَمْلَكَة ٱلْعَرَبِيَّة ٱلسَّعُوْدِيَّة,rdf-schema#label
SovereignStateOfGeorgia,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheStateOfPalestine,Jurisdiction,22-rdf-syntax-ns#type
StateOfOman,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheStateOfIsrael,יִשְׂרָאֵל,rdf-schema#label
JurisdictionOfTheStateOfQatar,jurisdiction of the State of Qatar,rdf-schema#label
JurisdictionOfTheRepublicOfTurkey,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheSyrianArabRepublic,JurisdictionOfTheSyrianArabRepublic,hasJurisdiction
GovernmentOfTheKingdomOfSaudiArabia,"unitary Islamic absolute monarchy in Western Asia, located on the Arabian Peninsula and bordered by Jordan and Iraq to the north, Kuwait to the northeast, Qatar, Bahrain, and the United Arab Emirates to the east, Oman to the southeast and Yemen to the south",core#definition
StateOfJordan,sovereign state and polity that is Jordan,core#definition
JurisdictionOfTheRepublicOfCyprus,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheKingdomOfBahrain,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfTheSyrianArabRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfTurkey,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfIraq,jurisdiction of the Republic of Iraq,rdf-schema#label
JurisdictionOfTheStateOfKuwait,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfCyprus,Cyprus,hasReach
JurisdictionOfTheKingdomOfSaudiArabia,Jurisdiction,22-rdf-syntax-ns#type
SovereignStateOfGeorgia,Georgia,hasFullSovereigntyOver
GovernmentOfTheKingdomOfBahrain,Government of the Kingdom of Bahrain,rdf-schema#label
GovernmentOfTheStateOfQatar,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheSyrianArabRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfSyria,SyrianArabRepublic,hasFullSovereigntyOver
GovernmentOfTheRepublicOfArmenia,JurisdictionOfTheRepublicOfArmenia,hasJurisdiction
StateOfBahrain,Bahrain,hasFullSovereigntyOver
JurisdictionOfTheHashemiteKingdomOfJordan,Jordan,hasReach
StateOfIraq,GovernmentOfTheRepublicOfIraq,isRepresentedBy
StateOfPalestine,GovernmentOfTheStateOfPalestine,isRepresentedBy
JurisdictionOfTheSultanateOfOman,"jurisdiction of the judiciary of Oman, which is the system of courts that interprets and applies the law in Oman",core#definition
StateOfJordan,Jordan,hasFullSovereigntyOver
GovernmentOfTheStateOfIsrael,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheSultanateOfOman,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfAzerbaijan,Government of the Republic of Azerbaijan,rdf-schema#label
,owl#Ontology,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfSaudiArabia,NationalGovernment,22-rdf-syntax-ns#type
JurisdictionOfTheSultanateOfOman,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfAzerbaijan,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheSyrianArabRepublic,SyrianArabRepublic,governs
JurisdictionOfTheRepublicOfArmenia,Jurisdiction,22-rdf-syntax-ns#type
StateOfKuwait,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheSyrianArabRepublic,Jurisdiction,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfTurkey,GovernmentOfTheRepublicOfTurkey,isJurisdictionOf
StateOfArmenia,GovernmentOfTheRepublicOfArmenia,isRepresentedBy
StateOfCyprus,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfGeorgia,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfIraq,کۆماری عێراق,rdf-schema#label
JurisdictionOfTheRepublicOfYemen,jurisdiction of the Republic of Yemen,rdf-schema#label
GovernmentOfTheStateOfIsrael,JurisdictionOfTheStateOfIsrael,hasJurisdiction
,The initial version of this ontology reflects the national level only.,core#scopeNote
JurisdictionOfTheKingdomOfSaudiArabia,GovernmentOfTheKingdomOfSaudiArabia,isJurisdictionOf
GovernmentOfTheRepublicOfIraq,جمهورية العراق,rdf-schema#label
JurisdictionOfTheStateOfPalestine,owl#NamedIndividual,22-rdf-syntax-ns#type
,Western Asia Government Entities and Jurisdictions Ontology,rdf-schema#label
JurisdictionOfTheStateOfQatar,Qatar,hasReach
StateOfIraq,state of Iraq,rdf-schema#label
JurisdictionOfTheRepublicOfAzerbaijan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfLebanon,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheLebaneseRepublic,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfBahrain,GovernmentOfTheKingdomOfBahrain,isRepresentedBy
StateOfIsrael,Israel,hasFullSovereigntyOver
JurisdictionOfTheStateOfKuwait,Kuwait,hasReach
StateOfYemen,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfYemen,Yemen,governs
StateOfAzerbaijan,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfAzerbaijan,JurisdictionOfTheRepublicOfAzerbaijan,hasJurisdiction
JurisdictionOfTheRepublicOfAzerbaijan,"jurisdiction of the judiciary of Azerbaijan, which is the system of courts that interprets and applies the law in Azerbaijan",core#definition
GovernmentOfTheRepublicOfCyprus,Kıbrıs Cumhuriyeti,rdf-schema#label
StateOfQatar,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfTurkey,JurisdictionOfTheRepublicOfTurkey,hasJurisdiction
,Release,hasMaturityLevel
JurisdictionOfTheLebaneseRepublic,"jurisdiction of the judiciary of Lebanon, which is the system of courts that interprets and applies the law in Lebanon",core#definition
GovernmentOfTheStateOfKuwait,JurisdictionOfTheStateOfKuwait,hasJurisdiction
JurisdictionOfTheKingdomOfSaudiArabia,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheHashemiteKingdomOfJordan,"jurisdiction of the judiciary of Jordan, which is the system of courts that interprets and applies the law in Jordan",core#definition
GovernmentOfTheSyrianArabRepublic,"unitary dominant-party semi-presidential Ba'athist republic bordering Lebanon to the southwest, the Mediterranean Sea to the west, Turkey to the north, Iraq to the east, Jordan to the south, and Israel to the southwest",core#definition
JurisdictionOfTheStateOfPalestine,GovernmentOfTheStateOfPalestine,isJurisdictionOf
JurisdictionOfTheStateOfPalestine,"jurisdiction of the judiciary of Palestine, which is the system of courts that interprets and applies the law in Palestine",core#definition
GovernmentOfTheStateOfIsrael,Government of the State of Israel,rdf-schema#label
StateOfIraq,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfSaudiArabia,GovernmentOfTheKingdomOfSaudiArabia,isRepresentedBy
JurisdictionOfTheStateOfIsrael,jurisdiction of the State of Israel,rdf-schema#label
JurisdictionOfTheHashemiteKingdomOfJordan,jurisdiction of the Hashemite Kingdom of Jordan,rdf-schema#label
StateOfQatar,sovereign state and polity that is Qatar,core#definition
GovernmentOfTheKingdomOfBahrain,Bahrain,governs
GovernmentOfTheKingdomOfBahrain,مملكة البحرين,rdf-schema#label
GovernmentOfTheRepublicOfCyprus,Government of the Republic of Cyprus,rdf-schema#label
StateOfIraq,FederatedSovereignty,22-rdf-syntax-ns#type
JurisdictionOfTheStateOfPalestine,Palestine,hasReach
JurisdictionOfTheHashemiteKingdomOfJordan,GovernmentOfTheHashemiteKingdomOfJordan,isJurisdictionOf
StateOfUnitedArabEmirates,federated sovereignty and polity that is the United Arab Emirates,core#definition
GovernmentOfTheKingdomOfBahrain,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfArmenia,Armenia,governs
JurisdictionOfTheKingdomOfSaudiArabia,jurisdiction of the Kingdom of Saudi Arabia,rdf-schema#label
StateOfTurkey,GovernmentOfTheRepublicOfTurkey,isRepresentedBy
StateOfArmenia,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfAzerbaijan,jurisdiction of the Republic of Azerbaijan,rdf-schema#label
JurisdictionOfTheStateOfKuwait,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfAzerbaijan,Azərbaycan Respublikası,rdf-schema#label
GovernmentOfTheStateOfKuwait,Government of the State of Kuwait,rdf-schema#label
JurisdictionOfTheKingdomOfBahrain,jurisdiction of the Kingdom of Bahrain,rdf-schema#label
StateOfSyria,GovernmentOfTheSyrianArabRepublic,isRepresentedBy
SovereignStateOfGeorgia,GovernmentOfGeorgia,isRepresentedBy
GovernmentOfTheStateOfPalestine,unitary semi-presidential republic that is a de jure sovereign state in Western Asia claiming the West Bank (bordering Israel and Jordan) and Gaza Strip (bordering Israel and Egypt),core#definition
StateOfJordan,GovernmentOfTheHashemiteKingdomOfJordan,isRepresentedBy
StateOfSyria,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheHashemiteKingdomOfJordan,"unitary parliamentary constitutional monarchy in Western Asia, located on the East Bank of the Jordan River, bordered by Saudi Arabia, Iraq, Syria, Israel and Palestine (West Bank)",core#definition
StateOfIsrael,State of Israel,rdf-schema#label
StateOfBahrain,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheUnitedArabEmirates,GovernmentOfTheUnitedArabEmirates,isJurisdictionOf
GovernmentOfTheRepublicOfTurkey,"unitary presidential constitutional republic in Western Asia, bordered by Greece and Bulgaria to the northwest, the Black Sea to the north, Georgia to the northeast, Armenia, Azerbaijan, and Iran to the east, Iraq to the southeast, Syria and the Mediterranean Sea to the south, and the Aegean Sea to the west",core#definition
JurisdictionOfTheKingdomOfBahrain,"jurisdiction of the judiciary of Bahrain, which is the system of courts that interprets and applies the law in Bahrain",core#definition
GovernmentOfTheRepublicOfArmenia,NationalGovernment,22-rdf-syntax-ns#type
StateOfJordan,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfAzerbaijan,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfAzerbaijan,"unitary semi-presidential republic in Western Asia, bounded by the Caspian Sea to the east, the Russian republic of Dagestan to the north, Georgia to the northwest, Armenia and Turkey to the west, and Iran to the south",core#definition
StateOfUnitedArabEmirates,State of United Arab Emirates,rdf-schema#label
GovernmentOfTheStateOfPalestine,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheStateOfQatar,"unitary semi-constitutional monarchy in Western Asia, occupying the small Qatar Peninsula on the northeastern coast of the Arabian Peninsula and bordered by Saudi Arabia to the south",core#definition
JurisdictionOfTheUnitedArabEmirates,,rdf-schema#seeAlso
JurisdictionOfTheHashemiteKingdomOfJordan,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheSultanateOfOman,GovernmentOfTheSultanateOfOman,isJurisdictionOf
GovernmentOfTheRepublicOfYemen,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheLebaneseRepublic,Government of the Lebanese Republic,rdf-schema#label
GovernmentOfTheRepublicOfIraq,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfArmenia,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfLebanon,Lebanon,hasFullSovereigntyOver
StateOfPalestine,sovereign state and polity that is Palestine,core#definition
GovernmentOfGeorgia,Government of Georgia,rdf-schema#label
StateOfTurkey,Turkey,hasFullSovereigntyOver
GovernmentOfTheRepublicOfCyprus,Κυπριακή Δημοκρατία,rdf-schema#label
StateOfSaudiArabia,State of Saudi Arabia,rdf-schema#label
SovereignStateOfGeorgia,sovereign state and polity that is Georgia,core#definition
SovereignStateOfGeorgia,sovereign state of Georgia,rdf-schema#label
JurisdictionOfTheKingdomOfSaudiArabia,"jurisdiction of the judiciary of Saudi Arabia, which is the system of courts that interprets and applies the law in Saudi Arabia",core#definition
GovernmentOfTheHashemiteKingdomOfJordan,Jordan,governs
JurisdictionOfTheRepublicOfAzerbaijan,GovernmentOfTheRepublicOfAzerbaijan,isJurisdictionOf
GovernmentOfTheUnitedArabEmirates,Government of the United Arab Emirates,rdf-schema#label
JurisdictionOfTheStateOfQatar,GovernmentOfTheStateOfQatar,isJurisdictionOf
JurisdictionOfTheUnitedArabEmirates,"jurisdiction of the judiciary of United Arab Emirates, which is the system of courts, including the Federal Supreme Court of the United Arab Emirates and other lower courts, that interprets and applies the law in United Arab Emirates",core#definition
GovernmentOfTheRepublicOfTurkey,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfSaudiArabia,JurisdictionOfTheKingdomOfSaudiArabia,hasJurisdiction
StateOfIsrael,owl#NamedIndividual,22-rdf-syntax-ns#type
JurisdictionOfTheRepublicOfYemen,Yemen,hasReach
GovernmentOfTheHashemiteKingdomOfJordan,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfUnitedArabEmirates,GovernmentOfTheUnitedArabEmirates,isRepresentedBy
GovernmentOfTheRepublicOfYemen,Government of the Republic of Yemen,rdf-schema#label
GovernmentOfTheStateOfQatar,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfArmenia,Government of the Republic of Armenia,rdf-schema#label
StateOfUnitedArabEmirates,FederatedSovereignty,22-rdf-syntax-ns#type
GovernmentOfTheSyrianArabRepublic,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfBahrain,JurisdictionOfTheKingdomOfBahrain,hasJurisdiction
JurisdictionOfTheRepublicOfArmenia,Armenia,hasReach
GovernmentOfTheSyrianArabRepublic,ٱلْجُمْهُورِيَّةُ ٱلْعَرَبِيَّةُ ٱلسُّورِيَّةُ,rdf-schema#label
JurisdictionOfGeorgia,GovernmentOfGeorgia,isJurisdictionOf
StateOfPalestine,SovereignState,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfTurkey,Turkey,governs
JurisdictionOfTheLebaneseRepublic,Lebanon,hasReach
StateOfUnitedArabEmirates,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfArmenia,Armenia,hasFullSovereigntyOver
JurisdictionOfTheRepublicOfArmenia,"jurisdiction of the judiciary of Armenia, which is the system of courts that interprets and applies the law in Armenia",core#definition
GovernmentOfTheStateOfIsrael,NationalGovernment,22-rdf-syntax-ns#type
StateOfYemen,sovereign state and polity that is Yemen,core#definition
JurisdictionOfTheRepublicOfCyprus,GovernmentOfTheRepublicOfCyprus,isJurisdictionOf
JurisdictionOfTheRepublicOfTurkey,jurisdiction of the Republic of Turkey,rdf-schema#label
GovernmentOfGeorgia,"unitary parliamentary constitutional republic in Western Asia, bounded to the west by the Black Sea, to the north and east by Russia, to the south by Turkey and Armenia, and to the southeast by Azerbaijan",core#definition
StateOfAzerbaijan,GovernmentOfTheRepublicOfAzerbaijan,isRepresentedBy
GovernmentOfTheRepublicOfCyprus,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfBahrain,sovereign state and polity that is Bahrain,core#definition
JurisdictionOfTheRepublicOfIraq,Iraq,hasReach
SovereignStateOfGeorgia,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheSyrianArabRepublic,jurisdiction of the Syrian Arab Republic,rdf-schema#label
JurisdictionOfTheUnitedArabEmirates,jurisdiction of the United Arab Emirates,rdf-schema#label
GovernmentOfTheRepublicOfIraq,FederalGovernment,22-rdf-syntax-ns#type
GovernmentOfGeorgia,owl#NamedIndividual,22-rdf-syntax-ns#type
,MIT,license
StateOfKuwait,sovereign state and polity that is Kuwait,core#definition
JurisdictionOfTheLebaneseRepublic,jurisdiction of the Lebanese Republic,rdf-schema#label
GovernmentOfTheRepublicOfYemen,ٱلْجُمْهُورِيَّةُ ٱلْيَمَنِيَّةُ,rdf-schema#label
GovernmentOfTheRepublicOfCyprus,JurisdictionOfTheRepublicOfCyprus,hasJurisdiction
GovernmentOfTheStateOfPalestine,JurisdictionOfTheStateOfPalestine,hasJurisdiction
StateOfTurkey,SovereignState,22-rdf-syntax-ns#type
StateOfCyprus,state of Cyprus,rdf-schema#label
GovernmentOfTheLebaneseRepublic,JurisdictionOfTheLebaneseRepublic,hasJurisdiction
StateOfSaudiArabia,owl#NamedIndividual,22-rdf-syntax-ns#type
GovernmentOfTheKingdomOfBahrain,"unitary constitutional monarchy in Western Asia, comprising a small archipelago made up of 70 natural islands and an additional 33 artificial islands, centered around Bahrain Island, between the Qatari peninsula and the north eastern coast of Saudi Arabia",core#definition
JurisdictionOfTheStateOfIsrael,GovernmentOfTheStateOfIsrael,isJurisdictionOf
JurisdictionOfTheHashemiteKingdomOfJordan,Jurisdiction,22-rdf-syntax-ns#type
GovernmentOfTheRepublicOfIraq,Iraq,governs
GovernmentOfTheLebaneseRepublic,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheStateOfPalestine,دولة فلسطين,rdf-schema#label
,WesternAsiaGovernmentEntitiesAndJurisdictions.rdf version of the ontology was modified to use the Commons Ontology Library (Commons) Annotation Vocabulary rather than the OMG's Specification Metadata vocabulary.,core#changeNote
StateOfBahrain,state of Bahrain,rdf-schema#label
JurisdictionOfTheSultanateOfOman,jurisdiction of the Sultanate of Oman,rdf-schema#label
JurisdictionOfTheStateOfPalestine,jurisdiction of the State of Palestine,rdf-schema#label
GovernmentOfTheSyrianArabRepublic,Government of the Syrian Arab Republic,rdf-schema#label
GovernmentOfTheRepublicOfArmenia,Հայաստանի Հանրապետություն,rdf-schema#label
GovernmentOfTheLebaneseRepublic,ٱلْجُمْهُورِيَّةُ ٱللُّبْنَانِيَّةُ,rdf-schema#label
JurisdictionOfTheRepublicOfIraq,GovernmentOfTheRepublicOfIraq,isJurisdictionOf
JurisdictionOfTheStateOfIsrael,"jurisdiction of the judiciary of Israel, which is the three-tiered system of courts, including the Supreme Court of Israel, that interprets and applies the law in Israel",core#definition
StateOfLebanon,sovereign state and polity that is Lebanon,core#definition
StateOfLebanon,State of Lebanon,rdf-schema#label
StateOfKuwait,Kuwait,hasFullSovereigntyOver
JurisdictionOfTheStateOfIsrael,Israel,hasReach
StateOfOman,State of Oman,rdf-schema#label
StateOfJordan,state of Jordan,rdf-schema#label
GovernmentOfTheRepublicOfYemen,JurisdictionOfTheRepublicOfYemen,hasJurisdiction
JurisdictionOfTheLebaneseRepublic,GovernmentOfTheLebaneseRepublic,isJurisdictionOf
JurisdictionOfTheSyrianArabRepublic,"jurisdiction of the judiciary of Syria, which is the system of courts that interprets and applies the law in Syria",core#definition
StateOfKuwait,SovereignState,22-rdf-syntax-ns#type
StateOfQatar,State of Qatar,rdf-schema#label
JurisdictionOfTheStateOfQatar,"jurisdiction of the judiciary of Qatar, which is the system of courts that interprets and applies the law in Qatar",core#definition
GovernmentOfTheStateOfKuwait,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfIraq,federated sovereignty and polity that is Iraq,core#definition
JurisdictionOfGeorgia,Georgia,hasReach
StateOfOman,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfCyprus,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheUnitedArabEmirates,UnitedArabEmirates,hasReach
GovernmentOfTheHashemiteKingdomOfJordan,JurisdictionOfTheHashemiteKingdomOfJordan,hasJurisdiction
StateOfYemen,GovernmentOfTheRepublicOfYemen,isRepresentedBy
GovernmentOfGeorgia,JurisdictionOfGeorgia,hasJurisdiction
StateOfKuwait,GovernmentOfTheStateOfKuwait,isRepresentedBy
JurisdictionOfTheRepublicOfIraq,owl#NamedIndividual,22-rdf-syntax-ns#type
,,owl#imports
GovernmentOfTheRepublicOfIraq,JurisdictionOfTheRepublicOfIraq,hasJurisdiction
GovernmentOfTheKingdomOfBahrain,NationalGovernment,22-rdf-syntax-ns#type
GovernmentOfTheStateOfKuwait,دولة الكويت,rdf-schema#label
GovernmentOfTheRepublicOfCyprus,"unitary presidential constitutional republic in Western Asia, an island nation in the eastern Mediterranean Sea located south of Turkey, west of Syria, northwest of Lebanon, Israel and Palestine, north of Egypt, and southeast of Greece",core#definition
StateOfLebanon,SovereignState,22-rdf-syntax-ns#type
JurisdictionOfTheStateOfQatar,owl#NamedIndividual,22-rdf-syntax-ns#type
StateOfUnitedArabEmirates,UnitedArabEmirates,hasFullSovereigntyOver
StateOfSaudiArabia,SaudiArabia,hasFullSovereigntyOver
GovernmentOfTheSultanateOfOman,Oman,governs
